ID_VENTA,FECHA,NÂ°,NOMBRE,CANTIDAD,PRECIO,TOTAL,TIPO_PAGO,TIPO_PAGO_DETALLE,ORIGEN
1823,2025-12-10,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
1822,2025-12-10,33,OLD TIMES NEGRO 750 ml,1,28,28,Efectivo,Efectivo,MIGRACION_BASE
1821,2025-12-10,14,JOHNNIE WALKER RED LABEL,1,54,54,Efectivo,Efectivo,MIGRACION_BASE
1820,2025-12-10,4,Vino Queirolo rose,3,19,57,Efectivo,Efectivo,MIGRACION_BASE
1819,2025-12-10,1,Vino Señorio Najar,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
1818,2025-11-26,151,ENCENDEDOR,2,1,2,Efectivo,Efectivo,MIGRACION_BASE
1817,2025-11-26,150,CIGARROS GOLDEN CAJAS (- 2uni),1,4,4,Efectivo,Efectivo,MIGRACION_BASE
1816,2025-11-26,148,CIGARROS PALL MAL (UNIDAD),2,17,34,Efectivo,Efectivo,MIGRACION_BASE
1815,2025-11-26,146,CIGARROS LUCKY 20 UNI (UNIDAD),14,26,364,Efectivo,Efectivo,MIGRACION_BASE
1814,2025-11-26,143,CERVEZA PILSEN 1L,3,0,0,Efectivo,Efectivo,MIGRACION_BASE
1813,2025-11-26,140,CERVEZA PILSEN 620ML CA,3,7,21,Efectivo,Efectivo,MIGRACION_BASE
1812,2025-11-26,135,VOLT ENERGIZANTE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
1811,2025-11-26,130,SPRITE 2.5L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
1810,2025-11-26,125,AGUA SOCOSANI 600 ML,1,2,2,Efectivo,Efectivo,MIGRACION_BASE
1809,2025-11-26,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
1808,2025-11-26,119,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
1807,2025-11-26,118,COCA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
1806,2025-11-26,114,JUGO WATTS UNI 1l,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
1805,2025-11-26,113,JUGO GLORIA UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
1804,2025-11-26,112,JUGO DEL VALLE UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
1803,2025-11-26,111,TRES CRUCES UNI,2,4.5,9,Efectivo,Efectivo,MIGRACION_BASE
1802,2025-11-26,102,PILSEN LATA 325ML PEQUEÑA,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
1801,2025-11-26,101,PILSEN LATASA UNIDAD,6,6,36,Efectivo,Efectivo,MIGRACION_BASE
1800,2025-11-26,99,TABERNERO SOUR,2,21,42,Efectivo,Efectivo,MIGRACION_BASE
1799,2025-11-26,98,MIKES UNI,14,6.5,91,Efectivo,Efectivo,MIGRACION_BASE
1798,2025-11-26,75,SMIRNOFF MANZANA,1,38,38,Efectivo,Efectivo,MIGRACION_BASE
1797,2025-11-26,53,MEDELLIN 750 ML,1,35,35,Efectivo,Efectivo,MIGRACION_BASE
1796,2025-11-26,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
1795,2025-11-20,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
1794,2025-11-20,150,CIGARROS GOLDEN CAJAS (- 2uni),1,4,4,Efectivo,Efectivo,MIGRACION_BASE
1793,2025-11-20,149,CIGARROS ESSE (UNIDAD),20,15,300,Efectivo,Efectivo,MIGRACION_BASE
1792,2025-11-20,148,CIGARROS PALL MAL (UNIDAD),6,17,102,Efectivo,Efectivo,MIGRACION_BASE
1791,2025-11-20,146,CIGARROS LUCKY 20 UNI (UNIDAD),9,26,234,Efectivo,Efectivo,MIGRACION_BASE
1790,2025-11-20,145,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
1789,2025-11-20,144,HIELO,1,5,5,Efectivo,Efectivo,MIGRACION_BASE
1788,2025-11-20,142,CERVEZA CUZQUEÑA TRIGO620ML CAJ,12,8,96,Efectivo,Efectivo,MIGRACION_BASE
1787,2025-11-20,141,CERVEZA AREQUIPEÑA 620ML CAJ,3,7,21,Efectivo,Efectivo,MIGRACION_BASE
1786,2025-11-20,140,CERVEZA PILSEN 620ML CA,3,7,21,Efectivo,Efectivo,MIGRACION_BASE
1785,2025-11-20,139,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
1784,2025-11-20,138,TRIDENT,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
1783,2025-11-20,135,VOLT ENERGIZANTE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
1782,2025-11-20,131,PEPSI 2L,3,8,24,Efectivo,Efectivo,MIGRACION_BASE
1781,2025-11-20,124,AGUA CIELO 600 ML,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
1780,2025-11-20,118,COCA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
1779,2025-11-20,115,COCA COLA 2.5L UNI,1,10,10,Efectivo,Efectivo,MIGRACION_BASE
1778,2025-11-20,111,TRES CRUCES UNI,5,4.5,22.5,Efectivo,Efectivo,MIGRACION_BASE
1777,2025-11-20,108,LATA CUSQUEÑA NEGRA UNI,3,5.5,16.5,Efectivo,Efectivo,MIGRACION_BASE
1776,2025-11-20,102,PILSEN LATA 325ML PEQUEÑA,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
1775,2025-11-20,101,PILSEN LATASA UNIDAD,12,6,72,Efectivo,Efectivo,MIGRACION_BASE
1774,2025-11-20,97,FOUR LOKO UNI,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
1773,2025-11-20,96,SPARK,2,0,0,Efectivo,Efectivo,MIGRACION_BASE
1772,2025-11-20,40,CARTAVIO SELECTO 750ML,1,32,32,Efectivo,Efectivo,MIGRACION_BASE
1771,2025-11-20,35,CARTAVIO BLACK 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
1770,2025-11-20,34,CARTAVIO BLACK 1L,2,33,66,Efectivo,Efectivo,MIGRACION_BASE
1769,2025-11-20,8,Vino Tabernero rose,2,20,40,Efectivo,Efectivo,MIGRACION_BASE
1768,2025-11-20,1,Vino Señorio Najar,2,20,40,Efectivo,Efectivo,MIGRACION_BASE
1767,2025-11-05,151,ENCENDEDOR,4,1,4,Efectivo,Efectivo,MIGRACION_BASE
1766,2025-11-05,150,CIGARROS GOLDEN CAJAS (- 2uni),3,4,12,Efectivo,Efectivo,MIGRACION_BASE
1765,2025-11-05,149,CIGARROS ESSE (UNIDAD),10,15,150,Efectivo,Efectivo,MIGRACION_BASE
1764,2025-11-05,148,CIGARROS PALL MAL (UNIDAD),22,17,374,Efectivo,Efectivo,MIGRACION_BASE
1763,2025-11-05,146,CIGARROS LUCKY 20 UNI (UNIDAD),11,26,286,Efectivo,Efectivo,MIGRACION_BASE
1762,2025-11-05,145,CIGARROS LUCKY 10 UNI (CAJAS),2,14,28,Efectivo,Efectivo,MIGRACION_BASE
1761,2025-11-05,144,HIELO,5,5,25,Efectivo,Efectivo,MIGRACION_BASE
1760,2025-11-05,140,CERVEZA PILSEN 620ML CA,8,7,56,Efectivo,Efectivo,MIGRACION_BASE
1759,2025-11-05,138,TRIDENT,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
1758,2025-11-05,134,GATORADE,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
1757,2025-11-05,131,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
1756,2025-11-05,130,SPRITE 2.5L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
1755,2025-11-05,128,GINGER EVERVESS,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
1754,2025-11-05,127,TAMPICO 3L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
1753,2025-11-05,123,"AGUA CIELO 2,5L",2,4,8,Efectivo,Efectivo,MIGRACION_BASE
1752,2025-11-05,121,AGUA SAN LUIS 600ML,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
1751,2025-11-05,119,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
1750,2025-11-05,118,COCA 600 ML,5,3.5,17.5,Efectivo,Efectivo,MIGRACION_BASE
1749,2025-11-05,115,COCA COLA 2.5L UNI,3,10,30,Efectivo,Efectivo,MIGRACION_BASE
1748,2025-11-05,111,TRES CRUCES UNI,6,4.5,27,Efectivo,Efectivo,MIGRACION_BASE
1747,2025-11-05,103,CUSQUEÑA LATASA TRIGO,12,6,72,Efectivo,Efectivo,MIGRACION_BASE
1746,2025-11-05,102,PILSEN LATA 325ML PEQUEÑA,9,5,45,Efectivo,Efectivo,MIGRACION_BASE
1745,2025-11-05,101,PILSEN LATASA UNIDAD,7,6,42,Efectivo,Efectivo,MIGRACION_BASE
1744,2025-11-05,98,MIKES UNI,18,6.5,117,Efectivo,Efectivo,MIGRACION_BASE
1743,2025-11-05,97,FOUR LOKO UNI,5,12,60,Efectivo,Efectivo,MIGRACION_BASE
1742,2025-11-05,94,MONSTER,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
1741,2025-11-05,83,RUSSKAYA VERDE 750ML,1,28,28,Efectivo,Efectivo,MIGRACION_BASE
1740,2025-11-05,82,RUSSKAYA PINK 750 ML,1,28,28,Efectivo,Efectivo,MIGRACION_BASE
1739,2025-11-05,73,SMIRNOFF LATA,1,8.5,8.5,Efectivo,Efectivo,MIGRACION_BASE
1738,2025-11-05,69,PISCO QUEIROLO ACHOLADO,1,34.5,34.5,Efectivo,Efectivo,MIGRACION_BASE
1737,2025-11-05,53,MEDELLIN 750 ML,1,35,35,Efectivo,Efectivo,MIGRACION_BASE
1736,2025-11-05,42,CARTAVIO RESERVA 750ML,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
1735,2025-11-05,39,CARTAVIO BLANCO 750ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
1734,2025-11-05,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
1733,2025-11-05,36,CARTAVIO PETACA 125ML,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
1732,2025-11-05,35,CARTAVIO BLACK 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
1731,2025-11-05,33,OLD TIMES NEGRO 750 ml,1,28,28,Efectivo,Efectivo,MIGRACION_BASE
1730,2025-11-05,7,Vino Tabernero borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
1729,2025-11-05,5,Vino Queirolo borgoña,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
1728,2025-11-05,3,Vino Hacienda Abuelo borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
1727,2025-11-03,151,ENCENDEDOR,3,1,3,Efectivo,Efectivo,MIGRACION_BASE
1726,2025-11-03,150,CIGARROS GOLDEN CAJAS (- 2uni),2,4,8,Efectivo,Efectivo,MIGRACION_BASE
1725,2025-11-03,149,CIGARROS ESSE (UNIDAD),2,15,30,Efectivo,Efectivo,MIGRACION_BASE
1724,2025-11-03,148,CIGARROS PALL MAL (UNIDAD),20,17,340,Efectivo,Efectivo,MIGRACION_BASE
1723,2025-11-03,146,CIGARROS LUCKY 20 UNI (UNIDAD),35,26,910,Efectivo,Efectivo,MIGRACION_BASE
1722,2025-11-03,145,CIGARROS LUCKY 10 UNI (CAJAS),4,14,56,Efectivo,Efectivo,MIGRACION_BASE
1721,2025-11-03,144,HIELO,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
1720,2025-11-03,143,CIGARROS ESSE (UNIDAD),4,15,60,Efectivo,Efectivo,MIGRACION_BASE
1719,2025-11-03,142,CERVEZA CUZQUEÑA TRIGO620ML CAJ,22,8,176,Efectivo,Efectivo,MIGRACION_BASE
1718,2025-11-03,141,MARLBORO CANELA,1,26,26,Efectivo,Efectivo,MIGRACION_BASE
1717,2025-11-03,140,CERVEZA PILSEN 620ML CA,4,7,28,Efectivo,Efectivo,MIGRACION_BASE
1716,2025-11-03,139,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
1715,2025-11-03,138,TRIDENT,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
1714,2025-11-03,135,CERVEZA AREQUIPEÑA 620ML CAJ,28,7,196,Efectivo,Efectivo,MIGRACION_BASE
1713,2025-11-03,132,TRIDENT,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
1712,2025-11-03,131,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
1711,2025-11-03,130,SPRITE 2.5L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
1710,2025-11-03,123,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
1709,2025-11-03,121,AGUA SAN LUIS 600ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
1708,2025-11-03,120,AGUA SAN LUIS 2.5L,4,4,16,Efectivo,Efectivo,MIGRACION_BASE
1707,2025-11-03,119,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
1706,2025-11-03,118,COCA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
1705,2025-11-03,117,COCA COLA 1L,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
1704,2025-11-03,115,COCA COLA 2.5L UNI,6,10,60,Efectivo,Efectivo,MIGRACION_BASE
1703,2025-11-03,114,COCA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
1702,2025-11-03,113,JUGO GLORIA UNI 1L,3,6,18,Efectivo,Efectivo,MIGRACION_BASE
1701,2025-11-03,112,JUGO DEL VALLE UNI 1L,2,6,12,Efectivo,Efectivo,MIGRACION_BASE
1700,2025-11-03,111,TRES CRUCES UNI,7,4.5,31.5,Efectivo,Efectivo,MIGRACION_BASE
1699,2025-11-03,110,BOTELLA CUZQUEÑA NEGRA PEQUEÑA UNI,12,5,60,Efectivo,Efectivo,MIGRACION_BASE
1698,2025-11-03,108,JUGO DEL VALLE UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
1697,2025-11-03,107,LATA CUSQUEÑA TRIGO UNI,3,5.5,16.5,Efectivo,Efectivo,MIGRACION_BASE
1696,2025-11-03,103,CUSQUEÑA LATASA TRIGO,12,6,72,Efectivo,Efectivo,MIGRACION_BASE
1695,2025-11-03,102,PILSEN LATA 325ML PEQUEÑA,30,5,150,Efectivo,Efectivo,MIGRACION_BASE
1694,2025-11-03,101,PILSEN LATASA UNIDAD,15,6,90,Efectivo,Efectivo,MIGRACION_BASE
1693,2025-11-03,97,FOUR LOKO UNI,30,12,360,Efectivo,Efectivo,MIGRACION_BASE
1692,2025-11-03,96,SPARK,9,0,0,Efectivo,Efectivo,MIGRACION_BASE
1691,2025-11-03,94,MONSTER,11,9,99,Efectivo,Efectivo,MIGRACION_BASE
1690,2025-11-03,93,FOUR LOKO UNI,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
1689,2025-11-03,91,JAGER 1L,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
1688,2025-11-03,90,JAGER 700ML,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
1687,2025-11-03,87,JAGER 1L,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
1686,2025-11-03,75,SMIRNOFF MANZANA,1,38,38,Efectivo,Efectivo,MIGRACION_BASE
1685,2025-11-03,64,PISCO CUATRO GALLOS ITALIA,1,46,46,Efectivo,Efectivo,MIGRACION_BASE
1684,2025-11-03,54,TEQUILA JOSE CUERVO DORADO,1,62,62,Efectivo,Efectivo,MIGRACION_BASE
1683,2025-11-03,46,FLOR DE CAÑA 5 AÑOS 1L,1,50,50,Efectivo,Efectivo,MIGRACION_BASE
1682,2025-11-03,40,CARTAVIO SELECTO 750ML,2,32,64,Efectivo,Efectivo,MIGRACION_BASE
1681,2025-11-03,35,CARTAVIO BLACK 750 ML,2,27,54,Efectivo,Efectivo,MIGRACION_BASE
1680,2025-11-03,28,JACK DANIELS VERDE,2,92,184,Efectivo,Efectivo,MIGRACION_BASE
1679,2025-11-03,8,Vino Tabernero rose,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
1678,2025-11-02,151,ENCENDEDOR,3,1,3,Efectivo,Efectivo,MIGRACION_BASE
1677,2025-11-02,150,CIGARROS GOLDEN CAJAS (- 2uni),2,4,8,Efectivo,Efectivo,MIGRACION_BASE
1676,2025-11-02,149,CIGARROS ESSE (UNIDAD),1,15,15,Efectivo,Efectivo,MIGRACION_BASE
1675,2025-11-02,148,CIGARROS PALL MAL (UNIDAD),5,17,85,Efectivo,Efectivo,MIGRACION_BASE
1674,2025-11-02,147,MARLBORO CANELA,2,26,52,Efectivo,Efectivo,MIGRACION_BASE
1673,2025-11-02,146,CIGARROS LUCKY 20 UNI (UNIDAD),13,26,338,Efectivo,Efectivo,MIGRACION_BASE
1672,2025-11-02,145,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
1671,2025-11-02,144,HIELO,7,5,35,Efectivo,Efectivo,MIGRACION_BASE
1670,2025-11-02,140,CIGARROS LUCKY 20 UNI (UNIDAD),75,26,1950,Efectivo,Efectivo,MIGRACION_BASE
1669,2025-11-02,139,HALLS,5,1.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
1668,2025-11-02,138,TRIDENT,4,1.5,6,Efectivo,Efectivo,MIGRACION_BASE
1667,2025-11-02,137,PIQUEO,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
1666,2025-11-02,136,360 ENERGIZANTE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
1665,2025-11-02,135,CERVEZA AREQUIPEÑA 620ML CAJ,18,7,126,Efectivo,Efectivo,MIGRACION_BASE
1664,2025-11-02,134,GATORADE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
1663,2025-11-02,133,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
1662,2025-11-02,132,TRIDENT,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
1661,2025-11-02,128,GINGER EVERVESS,2,6.5,13,Efectivo,Efectivo,MIGRACION_BASE
1660,2025-11-02,127,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
1659,2025-11-02,126,AGUA SOCOSANI 1.5L,1,4,4,Efectivo,Efectivo,MIGRACION_BASE
1658,2025-11-02,125,AGUA SOCOSANI 600 ML,1,2,2,Efectivo,Efectivo,MIGRACION_BASE
1657,2025-11-02,124,AGUA CIELO 600 ML,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
1656,2025-11-02,123,TAMPICO 3L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
1655,2025-11-02,121,AGUA SAN LUIS 600ML,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
1654,2025-11-02,120,AGUA SAN LUIS 2.5L,4,4,16,Efectivo,Efectivo,MIGRACION_BASE
1653,2025-11-02,119,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
1652,2025-11-02,118,COCA 600 ML,3,3.5,10.5,Efectivo,Efectivo,MIGRACION_BASE
1651,2025-11-02,117,AGUA SAN LUIS 600ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
1650,2025-11-02,116,AGUA SAN LUIS 2.5L,3,4,12,Efectivo,Efectivo,MIGRACION_BASE
1649,2025-11-02,115,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
1648,2025-11-02,114,COCA 600 ML,5,3.5,17.5,Efectivo,Efectivo,MIGRACION_BASE
1647,2025-11-02,113,JUGO GLORIA UNI 1L,2,6,12,Efectivo,Efectivo,MIGRACION_BASE
1646,2025-11-02,111,TRES CRUCES UNI,5,4.5,22.5,Efectivo,Efectivo,MIGRACION_BASE
1645,2025-11-02,110,JUGO WATTS UNI 1l,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
1644,2025-11-02,108,LATA CUSQUEÑA NEGRA UNI,3,5.5,16.5,Efectivo,Efectivo,MIGRACION_BASE
1643,2025-11-02,107,LATA CUSQUEÑA TRIGO UNI,4,5.5,22,Efectivo,Efectivo,MIGRACION_BASE
1642,2025-11-02,105,CORONA UNI,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
1641,2025-11-02,103,CUSQUEÑA LATASA TRIGO,7,6,42,Efectivo,Efectivo,MIGRACION_BASE
1640,2025-11-02,101,PILSEN LATASA UNIDAD,38,6,228,Efectivo,Efectivo,MIGRACION_BASE
1639,2025-11-02,100,HITT 700ML,1,13.5,13.5,Efectivo,Efectivo,MIGRACION_BASE
1638,2025-11-02,98,MIKES UNI,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
1637,2025-11-02,97,FOUR LOKO UNI,19,12,228,Efectivo,Efectivo,MIGRACION_BASE
1636,2025-11-02,96,SPARK,7,0,0,Efectivo,Efectivo,MIGRACION_BASE
1635,2025-11-02,94,MONSTER,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
1634,2025-11-02,93,FOUR LOKO UNI,3,12,36,Efectivo,Efectivo,MIGRACION_BASE
1633,2025-11-02,90,JAGER 700ML,2,0,0,Efectivo,Efectivo,MIGRACION_BASE
1632,2025-11-02,87,GIN BOTICARIO FRUTOS ROJOS,1,92,92,Efectivo,Efectivo,MIGRACION_BASE
1631,2025-11-02,86,JAGER 700ML,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
1630,2025-11-02,76,SMIRNOFF SANDIA,1,38,38,Efectivo,Efectivo,MIGRACION_BASE
1629,2025-11-02,68,PISCO QUEIROLO ACHOLADO,1,34.5,34.5,Efectivo,Efectivo,MIGRACION_BASE
1628,2025-11-02,51,BARCELO 1L,1,55,55,Efectivo,Efectivo,MIGRACION_BASE
1627,2025-11-02,37,CARTAVIO CHATA 250 ML,4,12,48,Efectivo,Efectivo,MIGRACION_BASE
1626,2025-11-02,33,OLD TIMES NEGRO 750 ml,1,28,28,Efectivo,Efectivo,MIGRACION_BASE
1625,2025-11-02,32,OLD TIMES ROJO 750 ML,1,25,25,Efectivo,Efectivo,MIGRACION_BASE
1624,2025-11-02,28,JACK DANIELS VERDE,1,92,92,Efectivo,Efectivo,MIGRACION_BASE
1623,2025-11-02,26,JACK DANIELS DORADO HONEY,1,89,89,Efectivo,Efectivo,MIGRACION_BASE
1622,2025-11-02,23,BALLANTINES,1,50,50,Efectivo,Efectivo,MIGRACION_BASE
1621,2025-11-02,13,Vino Cuneo 1.5 L,1,24,24,Efectivo,Efectivo,MIGRACION_BASE
1620,2025-11-02,7,Vino Tabernero borgoña,3,20,60,Efectivo,Efectivo,MIGRACION_BASE
1619,2025-11-02,4,Vino Queirolo rose,2,19,38,Efectivo,Efectivo,MIGRACION_BASE
1618,2025-11-02,3,Vino Hacienda Abuelo borgoña,5,20,100,Efectivo,Efectivo,MIGRACION_BASE
1617,2025-11-02,1,Vino Señorio Najar,6,20,120,Efectivo,Efectivo,MIGRACION_BASE
1616,2025-11-01,152,BOLSA DE REGALO,1,3,3,Efectivo,Efectivo,MIGRACION_BASE
1615,2025-11-01,148,CIGARROS PALL MAL (UNIDAD),3,17,51,Efectivo,Efectivo,MIGRACION_BASE
1614,2025-11-01,146,CIGARROS LUCKY 20 UNI (UNIDAD),3,26,78,Efectivo,Efectivo,MIGRACION_BASE
1613,2025-11-01,145,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
1612,2025-11-01,144,HIELO,10,5,50,Efectivo,Efectivo,MIGRACION_BASE
1611,2025-11-01,143,CERVEZA PILSEN 1L,5,0,0,Efectivo,Efectivo,MIGRACION_BASE
1610,2025-11-01,140,CIGARROS LUCKY 20 UNI (UNIDAD),21,26,546,Efectivo,Efectivo,MIGRACION_BASE
1609,2025-11-01,139,CIGARROS LUCKY 10 UNI (CAJAS),2,14,28,Efectivo,Efectivo,MIGRACION_BASE
1608,2025-11-01,138,HIELO,3,5,15,Efectivo,Efectivo,MIGRACION_BASE
1607,2025-11-01,137,PIQUEO,4,2.5,10,Efectivo,Efectivo,MIGRACION_BASE
1606,2025-11-01,136,360 ENERGIZANTE,19,2.5,47.5,Efectivo,Efectivo,MIGRACION_BASE
1605,2025-11-01,135,CERVEZA AREQUIPEÑA 620ML CAJ,10,7,70,Efectivo,Efectivo,MIGRACION_BASE
1604,2025-11-01,134,CERVEZA PILSEN 620ML CA,8,7,56,Efectivo,Efectivo,MIGRACION_BASE
1603,2025-11-01,133,GUARANA 3L,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
1602,2025-11-01,132,TRIDENT,5,1.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
1601,2025-11-01,129,AGUA TONICA EVERVESS,2,7.5,15,Efectivo,Efectivo,MIGRACION_BASE
1600,2025-11-01,128,GATORADE,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
1599,2025-11-01,124,AGUA CIELO 600 ML,4,1.5,6,Efectivo,Efectivo,MIGRACION_BASE
1598,2025-11-01,123,TAMPICO 3L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
1597,2025-11-01,122,AGUA CIELO 1L,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
1596,2025-11-01,121,AGUA SOCOSANI 600 ML,2,2,4,Efectivo,Efectivo,MIGRACION_BASE
1595,2025-11-01,120,AGUA CIELO 600 ML,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
1594,2025-11-01,119,INKA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
1593,2025-11-01,117,AGUA SAN LUIS 600ML,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
1592,2025-11-01,115,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
1591,2025-11-01,112,COCA COLA  3L. UNI,1,13,13,Efectivo,Efectivo,MIGRACION_BASE
1590,2025-11-01,111,COCA COLA 2.5L UNI,2,10,20,Efectivo,Efectivo,MIGRACION_BASE
1589,2025-11-01,109,JUGO GLORIA UNI 1L,2,6,12,Efectivo,Efectivo,MIGRACION_BASE
1588,2025-11-01,106,HEINEKEN,17,6,102,Efectivo,Efectivo,MIGRACION_BASE
1587,2025-11-01,103,LATA CUSQUEÑA TRIGO UNI,6,5.5,33,Efectivo,Efectivo,MIGRACION_BASE
1586,2025-11-01,101,CORONA UNI,8,5.5,44,Efectivo,Efectivo,MIGRACION_BASE
1585,2025-11-01,99,CUSQUEÑA LATASA TRIGO,6,6,36,Efectivo,Efectivo,MIGRACION_BASE
1584,2025-11-01,98,MIKES UNI,7,6.5,45.5,Efectivo,Efectivo,MIGRACION_BASE
1583,2025-11-01,97,FOUR LOKO UNI,32,12,384,Efectivo,Efectivo,MIGRACION_BASE
1582,2025-11-01,96,SPARK,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
1581,2025-11-01,94,MIKES UNI,9,6.5,58.5,Efectivo,Efectivo,MIGRACION_BASE
1580,2025-11-01,93,FOUR LOKO UNI,3,12,36,Efectivo,Efectivo,MIGRACION_BASE
1579,2025-11-01,92,SPARK,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
1578,2025-11-01,89,RED BULL,2,9,18,Efectivo,Efectivo,MIGRACION_BASE
1577,2025-11-01,86,JAGER 700ML,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
